canonical_organism,canonical_drug,drug_class,iso3_country,parsed_year,specimen_source,n_isolates_in_stratum,n_tested,n_susceptible,n_intermediate,n_resistant,coverage_t_over_n,tier1_bound_lower,tier1_bound_upper,tier1_width,tier2_bound_upper_assumes_monotonicity,low_n_flag,version,date_added
Candida albicans,Anidulafungin,Echinocandin,AUS,2022,Intravenous/IV Line,1,1,1,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida albicans,Anidulafungin,Echinocandin,AUS,2022,Plueral fluid,3,3,3,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida albicans,Anidulafungin,Echinocandin,AUS,2022,Sputum,3,3,3,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida albicans,Anidulafungin,Echinocandin,AUS,2022,Tracheal aspirate,1,1,1,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida albicans,Anidulafungin,Echinocandin,AUS,2022,Unknown,3,3,3,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida albicans,Anidulafungin,Echinocandin,AUS,2022,Ureteral catheter,6,6,6,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida albicans,Anidulafungin,Echinocandin,AUS,2022,Wound/Drainage/Ulcer,1,1,1,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida albicans,Anidulafungin,Echinocandin,AUS,2023,Abscess (pus),1,1,1,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida albicans,Anidulafungin,Echinocandin,AUS,2023,Blood culture,4,4,4,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida albicans,Anidulafungin,Echinocandin,AUS,2023,Bronchoalveolar lavage/wash,6,6,6,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida albicans,Anidulafungin,Echinocandin,AUS,2023,Genital tract,10,10,10,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida albicans,Anidulafungin,Echinocandin,AUS,2023,Sputum,7,7,7,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida albicans,Anidulafungin,Echinocandin,AUS,2023,Tracheal aspirate,1,1,1,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida albicans,Anidulafungin,Echinocandin,AUS,2023,Ureteral catheter,2,2,2,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida albicans,Anidulafungin,Echinocandin,AUS,2023,Wound/Drainage/Ulcer,1,1,1,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida albicans,Anidulafungin,Echinocandin,AUS,2024,Aspirate,2,2,2,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida albicans,Anidulafungin,Echinocandin,AUS,2024,Blood culture,9,9,9,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida albicans,Anidulafungin,Echinocandin,AUS,2024,Bronchoalveolar lavage/wash,4,4,4,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida albicans,Anidulafungin,Echinocandin,AUS,2024,Plueral fluid,1,1,1,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida albicans,Anidulafungin,Echinocandin,AUS,2024,Sputum,5,5,5,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida albicans,Anidulafungin,Echinocandin,AUS,2024,Tracheal aspirate,2,2,2,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida albicans,Anidulafungin,Echinocandin,AUS,2024,Ureteral catheter,2,2,2,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida albicans,Anidulafungin,Echinocandin,BEL,2010,Blood culture,1,1,0,1,0,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Candida albicans,Anidulafungin,Echinocandin,BEL,2010,Unknown,3,3,3,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida albicans,Anidulafungin,Echinocandin,BEL,2011,Abscess (pus),2,2,2,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida albicans,Anidulafungin,Echinocandin,BEL,2011,Blood culture,4,4,4,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida albicans,Anidulafungin,Echinocandin,BEL,2011,Intravenous/IV Line,2,2,2,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida albicans,Anidulafungin,Echinocandin,BEL,2012,Abscess (pus),2,2,2,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida albicans,Anidulafungin,Echinocandin,BEL,2012,Blood culture,4,4,4,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida albicans,Anidulafungin,Echinocandin,BEL,2012,GI tract/bowel,1,1,1,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida albicans,Anidulafungin,Echinocandin,BEL,2012,Other,2,2,2,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida albicans,Anidulafungin,Echinocandin,BEL,2012,Unknown,8,8,8,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida albicans,Anidulafungin,Echinocandin,BEL,2013,Abscess (pus),2,2,2,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida albicans,Anidulafungin,Echinocandin,BEL,2013,Blood culture,4,4,4,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida albicans,Anidulafungin,Echinocandin,BEL,2013,Bronchoalveolar lavage/wash,12,12,12,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida albicans,Anidulafungin,Echinocandin,BEL,2013,Catheter,5,5,5,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida albicans,Anidulafungin,Echinocandin,BEL,2014,Blood culture,7,7,7,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida albicans,Anidulafungin,Echinocandin,BEL,2014,Bronchoalveolar lavage/wash,17,17,17,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida albicans,Anidulafungin,Echinocandin,BEL,2014,Catheter,1,1,1,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida albicans,Anidulafungin,Echinocandin,BEL,2015,Abscess (pus),1,1,1,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida albicans,Anidulafungin,Echinocandin,BEL,2015,Blood culture,2,2,2,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida albicans,Anidulafungin,Echinocandin,BEL,2015,Bronchoalveolar lavage/wash,19,19,19,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida albicans,Anidulafungin,Echinocandin,BEL,2015,Wound/Drainage/Ulcer,1,1,1,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida albicans,Anidulafungin,Echinocandin,BEL,2016,Blood culture,6,6,6,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida albicans,Anidulafungin,Echinocandin,BEL,2016,Bronchoalveolar lavage/wash,13,13,13,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida albicans,Anidulafungin,Echinocandin,BEL,2016,GI tract/bowel,1,1,1,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida albicans,Anidulafungin,Echinocandin,BEL,2016,Other,2,2,2,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida albicans,Anidulafungin,Echinocandin,BEL,2017,Blood culture,13,13,13,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida albicans,Anidulafungin,Echinocandin,BEL,2017,Intravenous/IV Line,2,2,2,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida albicans,Anidulafungin,Echinocandin,BEL,2017,Peritoneal fluid,1,1,1,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida albicans,Anidulafungin,Echinocandin,BEL,2017,Plueral fluid,1,1,1,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida albicans,Anidulafungin,Echinocandin,BEL,2018,Blood culture,4,4,4,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida albicans,Anidulafungin,Echinocandin,BEL,2018,GI tract/bowel,1,1,1,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida albicans,Anidulafungin,Echinocandin,BEL,2018,Genital tract,2,2,2,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida albicans,Anidulafungin,Echinocandin,BEL,2018,Other,4,4,4,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida albicans,Anidulafungin,Echinocandin,BEL,2018,Peritoneal fluid,3,3,3,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida albicans,Anidulafungin,Echinocandin,BEL,2018,Plueral fluid,1,1,1,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida albicans,Anidulafungin,Echinocandin,BEL,2018,Urine/Urinary tract,3,3,3,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida albicans,Anidulafungin,Echinocandin,BEL,2018,Wound/Drainage/Ulcer,4,4,4,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida albicans,Anidulafungin,Echinocandin,BEL,2019,Unknown,26,26,26,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida albicans,Anidulafungin,Echinocandin,BEL,2020,Unknown,15,15,15,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida albicans,Anidulafungin,Echinocandin,BEL,2020,Wound/Drainage/Ulcer,6,6,6,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida albicans,Anidulafungin,Echinocandin,BEL,2021,Intravenous/IV Line,1,1,1,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida albicans,Anidulafungin,Echinocandin,BEL,2021,Other,2,2,2,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida albicans,Anidulafungin,Echinocandin,BEL,2021,Tissue,3,3,3,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida albicans,Anidulafungin,Echinocandin,BEL,2021,Wound/Drainage/Ulcer,12,12,12,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida albicans,Anidulafungin,Echinocandin,BEL,2022,Unknown,15,15,15,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida albicans,Anidulafungin,Echinocandin,BEL,2023,Genital tract,1,1,1,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida albicans,Anidulafungin,Echinocandin,BEL,2023,Tissue,1,1,1,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida albicans,Anidulafungin,Echinocandin,BEL,2023,Unknown,1,1,1,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida albicans,Anidulafungin,Echinocandin,BEL,2023,Wound/Drainage/Ulcer,4,4,4,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida albicans,Anidulafungin,Echinocandin,BEL,2024,GI tract/bowel,1,1,1,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida albicans,Anidulafungin,Echinocandin,BEL,2024,Other,2,2,2,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida albicans,Anidulafungin,Echinocandin,BEL,2024,Tissue,1,1,1,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida albicans,Anidulafungin,Echinocandin,BEL,2024,Ureteral catheter,1,1,1,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida albicans,Anidulafungin,Echinocandin,BRA,2010,Abscess (pus),1,1,1,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida albicans,Anidulafungin,Echinocandin,BRA,2010,Ascitic fluid,2,2,2,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida albicans,Anidulafungin,Echinocandin,BRA,2010,Bile,1,1,1,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida albicans,Anidulafungin,Echinocandin,BRA,2010,Blood culture,33,33,33,0,0,1.0,1.0,1.0,0.0,1.0,False,v1,2026-07-08
Candida albicans,Anidulafungin,Echinocandin,BRA,2010,Catheter tip,2,2,2,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida albicans,Anidulafungin,Echinocandin,BRA,2010,Cerebrospinal fluid,2,2,2,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida albicans,Anidulafungin,Echinocandin,BRA,2010,Invasive pulmonary,1,1,1,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida albicans,Anidulafungin,Echinocandin,BRA,2010,Unknown,2,2,2,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida albicans,Anidulafungin,Echinocandin,BRA,2011,Abscess (pus),1,1,1,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida albicans,Anidulafungin,Echinocandin,BRA,2011,Blood culture,22,22,22,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida albicans,Anidulafungin,Echinocandin,BRA,2011,Bronchoalveolar lavage/wash,1,1,1,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida albicans,Anidulafungin,Echinocandin,BRA,2011,Unknown,2,2,2,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida albicans,Anidulafungin,Echinocandin,BRA,2012,Blood culture,10,10,10,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida albicans,Anidulafungin,Echinocandin,BRA,2012,Catheter,1,1,1,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida albicans,Anidulafungin,Echinocandin,BRA,2012,Unknown,6,6,6,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida albicans,Anidulafungin,Echinocandin,BRA,2013,Blood culture,17,17,17,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida albicans,Anidulafungin,Echinocandin,BRA,2014,Blood culture,6,6,6,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida albicans,Anidulafungin,Echinocandin,BRA,2015,Blood culture,7,7,7,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida albicans,Anidulafungin,Echinocandin,BRA,2015,Bronchoalveolar lavage/wash,3,3,3,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida albicans,Anidulafungin,Echinocandin,BRA,2015,Sputum,1,1,1,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida albicans,Anidulafungin,Echinocandin,BRA,2015,Tissue,1,1,1,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida albicans,Anidulafungin,Echinocandin,BRA,2016,Blood culture,5,5,5,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida albicans,Anidulafungin,Echinocandin,BRA,2017,Blood culture,8,8,8,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida albicans,Anidulafungin,Echinocandin,BRA,2018,Blood culture,9,9,9,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida albicans,Anidulafungin,Echinocandin,BRA,2018,Intravenous/IV Line,1,1,1,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida albicans,Anidulafungin,Echinocandin,BRA,2018,Peritoneal fluid,2,2,2,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida albicans,Anidulafungin,Echinocandin,BRA,2019,Blood culture,8,8,8,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida albicans,Anidulafungin,Echinocandin,BRA,2019,Tissue,2,2,2,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida albicans,Anidulafungin,Echinocandin,BRA,2020,Blood culture,7,7,7,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida albicans,Anidulafungin,Echinocandin,BRA,2020,GI tract/bowel,1,1,1,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida albicans,Anidulafungin,Echinocandin,BRA,2020,Intravenous/IV Line,3,3,3,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida albicans,Anidulafungin,Echinocandin,BRA,2020,Other,2,2,2,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida albicans,Anidulafungin,Echinocandin,BRA,2021,Blood culture,9,9,9,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida albicans,Anidulafungin,Echinocandin,BRA,2021,Bronchoalveolar lavage/wash,1,1,1,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida albicans,Anidulafungin,Echinocandin,BRA,2021,Tissue,2,2,2,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida albicans,Anidulafungin,Echinocandin,BRA,2022,Blood culture,6,6,6,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida albicans,Anidulafungin,Echinocandin,BRA,2023,Blood culture,4,4,4,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida albicans,Anidulafungin,Echinocandin,BRA,2024,Blood culture,1,1,1,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida albicans,Anidulafungin,Echinocandin,BRA,2024,Other,5,5,5,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida albicans,Anidulafungin,Echinocandin,BRA,2024,Ureteral catheter,1,1,1,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida albicans,Anidulafungin,Echinocandin,CAN,2010,Blood culture,15,15,15,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida albicans,Anidulafungin,Echinocandin,CAN,2010,Unknown,2,2,2,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida albicans,Anidulafungin,Echinocandin,CAN,2011,Blood culture,16,16,16,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida albicans,Anidulafungin,Echinocandin,CAN,2011,Unknown,11,11,11,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida albicans,Anidulafungin,Echinocandin,CAN,2012,Blood culture,17,17,17,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida albicans,Anidulafungin,Echinocandin,CAN,2013,Blood culture,24,24,24,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida albicans,Anidulafungin,Echinocandin,CAN,2014,Blood culture,7,7,7,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida albicans,Anidulafungin,Echinocandin,CAN,2014,Unknown,6,6,6,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida albicans,Anidulafungin,Echinocandin,CAN,2015,Blood culture,20,20,20,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida albicans,Anidulafungin,Echinocandin,CAN,2016,Blood culture,8,8,8,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida albicans,Anidulafungin,Echinocandin,CAN,2017,Blood culture,9,9,9,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida albicans,Anidulafungin,Echinocandin,CAN,2018,Blood culture,10,10,10,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida albicans,Anidulafungin,Echinocandin,CAN,2019,Unknown,15,15,15,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida albicans,Anidulafungin,Echinocandin,CAN,2020,Unknown,9,9,9,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida albicans,Anidulafungin,Echinocandin,CHE,2019,Unknown,1,1,1,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida albicans,Anidulafungin,Echinocandin,CHE,2020,Unknown,1,1,1,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida albicans,Anidulafungin,Echinocandin,CHE,2021,Unknown,2,2,2,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida albicans,Anidulafungin,Echinocandin,CHE,2022,Unknown,1,1,1,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida albicans,Anidulafungin,Echinocandin,CHE,2023,Unknown,1,1,1,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida albicans,Anidulafungin,Echinocandin,CHL,2010,Abscess (pus),1,1,1,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida albicans,Anidulafungin,Echinocandin,CHL,2010,Blood culture,10,10,10,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida albicans,Anidulafungin,Echinocandin,CHL,2010,Bronchoalveolar lavage/wash,4,4,4,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida albicans,Anidulafungin,Echinocandin,CHL,2010,Endotracheal tube,5,5,5,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida albicans,Anidulafungin,Echinocandin,CHL,2010,Tissue,2,2,2,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida albicans,Anidulafungin,Echinocandin,CHL,2011,Blood culture,2,2,2,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida albicans,Anidulafungin,Echinocandin,CHL,2011,Bronchoalveolar lavage/wash,4,4,4,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida albicans,Anidulafungin,Echinocandin,CHL,2011,Other,10,10,10,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida albicans,Anidulafungin,Echinocandin,CHL,2011,Tracheal aspirate,3,3,3,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida albicans,Anidulafungin,Echinocandin,CHL,2012,Ascitic fluid,1,1,1,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida albicans,Anidulafungin,Echinocandin,CHL,2012,Blood culture,9,9,9,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida albicans,Anidulafungin,Echinocandin,CHL,2012,Bronchoalveolar lavage/wash,2,2,2,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida albicans,Anidulafungin,Echinocandin,CHL,2012,Other,10,10,10,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida albicans,Anidulafungin,Echinocandin,CHL,2012,Peritoneal fluid,5,5,5,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida albicans,Anidulafungin,Echinocandin,CHL,2013,Abscess (pus),3,3,3,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida albicans,Anidulafungin,Echinocandin,CHL,2013,Blood culture,12,12,12,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida albicans,Anidulafungin,Echinocandin,CHL,2013,Peritoneal fluid,3,3,3,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida albicans,Anidulafungin,Echinocandin,CHL,2013,Plueral fluid,1,1,1,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida albicans,Anidulafungin,Echinocandin,CHL,2013,Sputum,1,1,1,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida albicans,Anidulafungin,Echinocandin,CHL,2013,Tissue,1,1,1,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida albicans,Anidulafungin,Echinocandin,CHL,2013,Unknown,2,2,2,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida albicans,Anidulafungin,Echinocandin,CHL,2014,Blood culture,5,5,5,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida albicans,Anidulafungin,Echinocandin,CHL,2014,Sputum,1,1,1,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida albicans,Anidulafungin,Echinocandin,CHL,2014,Tracheal aspirate,3,3,3,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida albicans,Anidulafungin,Echinocandin,CHL,2015,Blood culture,10,10,10,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida albicans,Anidulafungin,Echinocandin,CHL,2015,Unknown,4,4,4,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida albicans,Anidulafungin,Echinocandin,CHL,2016,Blood culture,7,7,7,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida albicans,Anidulafungin,Echinocandin,CHL,2017,Blood culture,7,7,7,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida albicans,Anidulafungin,Echinocandin,CHL,2017,Unknown,1,1,1,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida albicans,Anidulafungin,Echinocandin,CHL,2018,Blood culture,2,2,2,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida albicans,Anidulafungin,Echinocandin,CHL,2019,Blood culture,3,3,3,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida albicans,Anidulafungin,Echinocandin,CHL,2020,Blood culture,9,9,9,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida albicans,Anidulafungin,Echinocandin,CHL,2021,Abscess (pus),1,1,1,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida albicans,Anidulafungin,Echinocandin,CHL,2021,Blood culture,8,8,8,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida albicans,Anidulafungin,Echinocandin,CHL,2021,Other,1,1,1,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida albicans,Anidulafungin,Echinocandin,CHL,2021,Peritoneal fluid,1,1,1,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida albicans,Anidulafungin,Echinocandin,CHL,2021,Tissue,5,5,5,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida albicans,Anidulafungin,Echinocandin,CHL,2022,Blood culture,7,7,7,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida albicans,Anidulafungin,Echinocandin,CHL,2023,Blood culture,5,5,5,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida albicans,Anidulafungin,Echinocandin,CHL,2024,Blood culture,4,4,4,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida albicans,Anidulafungin,Echinocandin,CHN,2010,Blood culture,27,27,27,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Candida albicans,Anidulafungin,Echinocandin,CHN,2011,Blood culture,13,13,13,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
