canonical_organism,canonical_drug,drug_class,dosing_variant,iso3_country,parsed_year,body_site,n_isolates_in_stratum,n_tested,n_resistant,n_intermediate,n_susceptible,coverage_t_over_n,tier1_bound_lower,tier1_bound_upper,tier1_width,tier2_bound_upper_assumes_monotonicity,low_n_flag,version,date_added
Haemophilus influenzae,ceftibuten,Cephalosporin (3rd generation),,RUS,2016,Respiratory: Sinuses,3,0,0,0,0,0.0,0.0,1.0,1.0,,True,v1,2026-07-08
Haemophilus influenzae,ceftibuten,Cephalosporin (3rd generation),,RUS,2016,Respiratory: Sputum,26,0,0,0,0,0.0,0.0,1.0,1.0,,True,v1,2026-07-08
Haemophilus influenzae,ceftibuten,Cephalosporin (3rd generation),,SAU,2015,Respiratory: Sputum,1,0,0,0,0,0.0,0.0,1.0,1.0,,True,v1,2026-07-08
Haemophilus influenzae,ceftibuten,Cephalosporin (3rd generation),,SAU,2015,Respiratory: Transtracheal aspirate,1,0,0,0,0,0.0,0.0,1.0,1.0,,True,v1,2026-07-08
Haemophilus influenzae,ceftibuten,Cephalosporin (3rd generation),,SAU,2016,CVS: Blood,2,0,0,0,0,0.0,0.0,1.0,1.0,,True,v1,2026-07-08
Haemophilus influenzae,ceftibuten,Cephalosporin (3rd generation),,SAU,2016,HEENT: Ears,1,0,0,0,0,0.0,0.0,1.0,1.0,,True,v1,2026-07-08
Haemophilus influenzae,ceftibuten,Cephalosporin (3rd generation),,SAU,2016,Respiratory: Bronchoalveolar lavage,1,0,0,0,0,0.0,0.0,1.0,1.0,,True,v1,2026-07-08
Haemophilus influenzae,ceftibuten,Cephalosporin (3rd generation),,SAU,2016,Respiratory: Sputum,17,0,0,0,0,0.0,0.0,1.0,1.0,,True,v1,2026-07-08
Haemophilus influenzae,ceftibuten,Cephalosporin (3rd generation),,SAU,2016,Respiratory: Transtracheal aspirate,11,0,0,0,0,0.0,0.0,1.0,1.0,,True,v1,2026-07-08
Haemophilus influenzae,ceftibuten,Cephalosporin (3rd generation),,SAU,2017,Bodily Fluids: Pleural,1,0,0,0,0,0.0,0.0,1.0,1.0,,True,v1,2026-07-08
Haemophilus influenzae,ceftibuten,Cephalosporin (3rd generation),,SAU,2017,CVS: Blood,2,0,0,0,0,0.0,0.0,1.0,1.0,,True,v1,2026-07-08
Haemophilus influenzae,ceftibuten,Cephalosporin (3rd generation),,SAU,2017,Respiratory: Bronchoalveolar lavage,2,0,0,0,0,0.0,0.0,1.0,1.0,,True,v1,2026-07-08
Haemophilus influenzae,ceftibuten,Cephalosporin (3rd generation),,SAU,2017,Respiratory: Sputum,9,0,0,0,0,0.0,0.0,1.0,1.0,,True,v1,2026-07-08
Haemophilus influenzae,ceftibuten,Cephalosporin (3rd generation),,SAU,2017,Respiratory: Transtracheal aspirate,7,0,0,0,0,0.0,0.0,1.0,1.0,,True,v1,2026-07-08
Haemophilus influenzae,ceftibuten,Cephalosporin (3rd generation),,SGP,2016,CVS: Blood,1,0,0,0,0,0.0,0.0,1.0,1.0,,True,v1,2026-07-08
Haemophilus influenzae,ceftibuten,Cephalosporin (3rd generation),,SGP,2016,Respiratory: Bronchoalveolar lavage,3,0,0,0,0,0.0,0.0,1.0,1.0,,True,v1,2026-07-08
Haemophilus influenzae,ceftibuten,Cephalosporin (3rd generation),,SGP,2016,Respiratory: Sinuses,10,0,0,0,0,0.0,0.0,1.0,1.0,,True,v1,2026-07-08
Haemophilus influenzae,ceftibuten,Cephalosporin (3rd generation),,SGP,2016,Respiratory: Sputum,10,0,0,0,0,0.0,0.0,1.0,1.0,,True,v1,2026-07-08
Haemophilus influenzae,ceftibuten,Cephalosporin (3rd generation),,SGP,2016,Respiratory: Transtracheal aspirate,21,0,0,0,0,0.0,0.0,1.0,1.0,,True,v1,2026-07-08
Haemophilus influenzae,ceftibuten,Cephalosporin (3rd generation),,SGP,2017,CVS: Blood,3,0,0,0,0,0.0,0.0,1.0,1.0,,True,v1,2026-07-08
Haemophilus influenzae,ceftibuten,Cephalosporin (3rd generation),,SGP,2017,HEENT: Ears,1,0,0,0,0,0.0,0.0,1.0,1.0,,True,v1,2026-07-08
Haemophilus influenzae,ceftibuten,Cephalosporin (3rd generation),,SGP,2017,Respiratory: Bronchoalveolar lavage,5,0,0,0,0,0.0,0.0,1.0,1.0,,True,v1,2026-07-08
Haemophilus influenzae,ceftibuten,Cephalosporin (3rd generation),,SGP,2017,Respiratory: Sinuses,3,0,0,0,0,0.0,0.0,1.0,1.0,,True,v1,2026-07-08
Haemophilus influenzae,ceftibuten,Cephalosporin (3rd generation),,SGP,2017,Respiratory: Sputum,14,0,0,0,0,0.0,0.0,1.0,1.0,,True,v1,2026-07-08
Haemophilus influenzae,ceftibuten,Cephalosporin (3rd generation),,SGP,2017,Respiratory: Transtracheal aspirate,9,0,0,0,0,0.0,0.0,1.0,1.0,,True,v1,2026-07-08
Haemophilus influenzae,ceftibuten,Cephalosporin (3rd generation),,SRB,2015,CVS: Blood,2,0,0,0,0,0.0,0.0,1.0,1.0,,True,v1,2026-07-08
Haemophilus influenzae,ceftibuten,Cephalosporin (3rd generation),,SRB,2015,HEENT: Middle ear,17,0,0,0,0,0.0,0.0,1.0,1.0,,True,v1,2026-07-08
Haemophilus influenzae,ceftibuten,Cephalosporin (3rd generation),,SRB,2015,Respiratory: Bronchoalveolar lavage,3,0,0,0,0,0.0,0.0,1.0,1.0,,True,v1,2026-07-08
Haemophilus influenzae,ceftibuten,Cephalosporin (3rd generation),,SRB,2015,Respiratory: Sinuses,3,0,0,0,0,0.0,0.0,1.0,1.0,,True,v1,2026-07-08
Haemophilus influenzae,ceftibuten,Cephalosporin (3rd generation),,SRB,2015,Respiratory: Sputum,5,0,0,0,0,0.0,0.0,1.0,1.0,,True,v1,2026-07-08
Haemophilus influenzae,ceftibuten,Cephalosporin (3rd generation),,SVK,2015,HEENT: Middle ear,8,0,0,0,0,0.0,0.0,1.0,1.0,,True,v1,2026-07-08
Haemophilus influenzae,ceftibuten,Cephalosporin (3rd generation),,SVK,2015,Respiratory: Bronchoalveolar lavage,20,0,0,0,0,0.0,0.0,1.0,1.0,,True,v1,2026-07-08
Haemophilus influenzae,ceftibuten,Cephalosporin (3rd generation),,SVK,2015,Respiratory: Endotracheal aspirate,11,0,0,0,0,0.0,0.0,1.0,1.0,,True,v1,2026-07-08
Haemophilus influenzae,ceftibuten,Cephalosporin (3rd generation),,SVK,2015,Respiratory: Other,4,0,0,0,0,0.0,0.0,1.0,1.0,,True,v1,2026-07-08
Haemophilus influenzae,ceftibuten,Cephalosporin (3rd generation),,SVK,2015,Respiratory: Sinuses,28,0,0,0,0,0.0,0.0,1.0,1.0,,True,v1,2026-07-08
Haemophilus influenzae,ceftibuten,Cephalosporin (3rd generation),,SVK,2015,Respiratory: Sputum,11,0,0,0,0,0.0,0.0,1.0,1.0,,True,v1,2026-07-08
Haemophilus influenzae,ceftibuten,Cephalosporin (3rd generation),,SVK,2016,HEENT: Middle ear,2,0,0,0,0,0.0,0.0,1.0,1.0,,True,v1,2026-07-08
Haemophilus influenzae,ceftibuten,Cephalosporin (3rd generation),,SVK,2016,Respiratory: Bronchoalveolar lavage,7,0,0,0,0,0.0,0.0,1.0,1.0,,True,v1,2026-07-08
Haemophilus influenzae,ceftibuten,Cephalosporin (3rd generation),,SVK,2016,Respiratory: Endotracheal aspirate,3,0,0,0,0,0.0,0.0,1.0,1.0,,True,v1,2026-07-08
Haemophilus influenzae,ceftibuten,Cephalosporin (3rd generation),,SVK,2016,Respiratory: Other,2,0,0,0,0,0.0,0.0,1.0,1.0,,True,v1,2026-07-08
Haemophilus influenzae,ceftibuten,Cephalosporin (3rd generation),,SVK,2016,Respiratory: Sinuses,1,0,0,0,0,0.0,0.0,1.0,1.0,,True,v1,2026-07-08
Haemophilus influenzae,ceftibuten,Cephalosporin (3rd generation),,SVK,2016,Respiratory: Sputum,1,0,0,0,0,0.0,0.0,1.0,1.0,,True,v1,2026-07-08
Haemophilus influenzae,ceftibuten,Cephalosporin (3rd generation),,TUN,2016,Respiratory: Bronchoalveolar lavage,1,0,0,0,0,0.0,0.0,1.0,1.0,,True,v1,2026-07-08
Haemophilus influenzae,ceftibuten,Cephalosporin (3rd generation),,TUN,2016,Respiratory: Sputum,32,0,0,0,0,0.0,0.0,1.0,1.0,,False,v1,2026-07-08
Haemophilus influenzae,ceftibuten,Cephalosporin (3rd generation),,TUN,2016,Respiratory: Transtracheal aspirate,3,0,0,0,0,0.0,0.0,1.0,1.0,,True,v1,2026-07-08
Haemophilus influenzae,ceftibuten,Cephalosporin (3rd generation),,TUN,2017,HEENT: Middle ear,1,0,0,0,0,0.0,0.0,1.0,1.0,,True,v1,2026-07-08
Haemophilus influenzae,ceftibuten,Cephalosporin (3rd generation),,TUN,2017,Respiratory: Bronchoalveolar lavage,1,0,0,0,0,0.0,0.0,1.0,1.0,,True,v1,2026-07-08
Haemophilus influenzae,ceftibuten,Cephalosporin (3rd generation),,TUN,2017,Respiratory: Sputum,31,0,0,0,0,0.0,0.0,1.0,1.0,,False,v1,2026-07-08
Haemophilus influenzae,ceftibuten,Cephalosporin (3rd generation),,TUN,2017,Respiratory: Transtracheal aspirate,5,0,0,0,0,0.0,0.0,1.0,1.0,,True,v1,2026-07-08
Haemophilus influenzae,ceftibuten,Cephalosporin (3rd generation),,TUN,2018,Respiratory: Bronchoalveolar lavage,1,1,0,0,1,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Haemophilus influenzae,ceftibuten,Cephalosporin (3rd generation),,TUN,2018,Respiratory: Endotracheal aspirate,1,1,0,0,1,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Haemophilus influenzae,ceftibuten,Cephalosporin (3rd generation),,TUN,2018,Respiratory: Other,3,3,0,0,3,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Haemophilus influenzae,ceftibuten,Cephalosporin (3rd generation),,TUN,2018,Respiratory: Sputum,5,5,0,0,5,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Haemophilus influenzae,ceftibuten,Cephalosporin (3rd generation),,TUN,2020,Respiratory: Bronchoalveolar lavage,1,1,0,0,1,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Haemophilus influenzae,ceftibuten,Cephalosporin (3rd generation),,TUN,2020,Respiratory: Endotracheal aspirate,2,2,0,0,2,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Haemophilus influenzae,ceftibuten,Cephalosporin (3rd generation),,TUN,2020,Respiratory: Sputum,18,18,1,0,17,1.0,0.05555555555555555,0.05555555555555555,0.0,0.05555555555555555,True,v1,2026-07-08
Haemophilus influenzae,ceftibuten,Cephalosporin (3rd generation),,TUN,2021,HEENT: Middle ear,2,2,1,0,1,1.0,0.5,0.5,0.0,0.5,True,v1,2026-07-08
Haemophilus influenzae,ceftibuten,Cephalosporin (3rd generation),,TUN,2021,Respiratory: Bronchoalveolar lavage,1,1,1,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Haemophilus influenzae,ceftibuten,Cephalosporin (3rd generation),,TUN,2021,Respiratory: Endotracheal aspirate,12,12,0,0,12,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Haemophilus influenzae,ceftibuten,Cephalosporin (3rd generation),,TUN,2021,Respiratory: Other,1,1,0,0,1,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Haemophilus influenzae,ceftibuten,Cephalosporin (3rd generation),,TUN,2021,Respiratory: Sputum,24,24,2,0,22,1.0,0.08333333333333333,0.08333333333333333,0.0,0.08333333333333333,True,v1,2026-07-08
Haemophilus influenzae,ceftibuten,Cephalosporin (3rd generation),,TUR,2016,CVS: Blood,1,0,0,0,0,0.0,0.0,1.0,1.0,,True,v1,2026-07-08
Haemophilus influenzae,ceftibuten,Cephalosporin (3rd generation),,TUR,2016,HEENT: Middle ear,2,0,0,0,0,0.0,0.0,1.0,1.0,,True,v1,2026-07-08
Haemophilus influenzae,ceftibuten,Cephalosporin (3rd generation),,TUR,2016,Respiratory: Bronchoalveolar lavage,17,0,0,0,0,0.0,0.0,1.0,1.0,,True,v1,2026-07-08
Haemophilus influenzae,ceftibuten,Cephalosporin (3rd generation),,TUR,2016,Respiratory: Sputum,144,0,0,0,0,0.0,0.0,1.0,1.0,,False,v1,2026-07-08
Haemophilus influenzae,ceftibuten,Cephalosporin (3rd generation),,TUR,2016,Respiratory: Transtracheal aspirate,15,0,0,0,0,0.0,0.0,1.0,1.0,,True,v1,2026-07-08
Haemophilus influenzae,ceftibuten,Cephalosporin (3rd generation),,TUR,2017,Respiratory: Bronchoalveolar lavage,4,0,0,0,0,0.0,0.0,1.0,1.0,,True,v1,2026-07-08
Haemophilus influenzae,ceftibuten,Cephalosporin (3rd generation),,TUR,2017,Respiratory: Sputum,56,0,0,0,0,0.0,0.0,1.0,1.0,,False,v1,2026-07-08
Haemophilus influenzae,ceftibuten,Cephalosporin (3rd generation),,TUR,2018,Respiratory: Bronchoalveolar lavage,2,2,0,0,2,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Haemophilus influenzae,ceftibuten,Cephalosporin (3rd generation),,TUR,2018,Respiratory: Sputum,8,8,1,0,7,1.0,0.125,0.125,0.0,0.125,True,v1,2026-07-08
Haemophilus influenzae,ceftibuten,Cephalosporin (3rd generation),,TUR,2019,Respiratory: Bronchoalveolar lavage,1,1,0,0,1,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Haemophilus influenzae,ceftibuten,Cephalosporin (3rd generation),,TUR,2019,Respiratory: Sputum,9,9,0,0,9,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Haemophilus influenzae,ceftibuten,Cephalosporin (3rd generation),,TUR,2020,CVS: Blood,1,1,0,0,1,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Haemophilus influenzae,ceftibuten,Cephalosporin (3rd generation),,TUR,2020,Respiratory: Bronchoalveolar lavage,20,20,0,0,20,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Haemophilus influenzae,ceftibuten,Cephalosporin (3rd generation),,TUR,2020,Respiratory: Endotracheal aspirate,23,23,1,0,22,1.0,0.043478260869565216,0.043478260869565216,0.0,0.043478260869565216,True,v1,2026-07-08
Haemophilus influenzae,ceftibuten,Cephalosporin (3rd generation),,TUR,2020,Respiratory: Other,1,1,0,0,1,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Haemophilus influenzae,ceftibuten,Cephalosporin (3rd generation),,TUR,2020,Respiratory: Sputum,215,215,9,0,206,1.0,0.04186046511627907,0.04186046511627907,0.0,0.04186046511627907,False,v1,2026-07-08
Haemophilus influenzae,ceftibuten,Cephalosporin (3rd generation),,TUR,2020,Unknown,2,2,1,0,1,1.0,0.5,0.5,0.0,0.5,True,v1,2026-07-08
Haemophilus influenzae,ceftibuten,Cephalosporin (3rd generation),,TUR,2021,Respiratory: Bronchoalveolar lavage,3,3,0,0,3,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Haemophilus influenzae,ceftibuten,Cephalosporin (3rd generation),,TUR,2021,Respiratory: Endotracheal aspirate,7,7,0,0,7,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Haemophilus influenzae,ceftibuten,Cephalosporin (3rd generation),,TUR,2021,Respiratory: Other,1,1,0,0,1,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Haemophilus influenzae,ceftibuten,Cephalosporin (3rd generation),,TUR,2021,Respiratory: Sputum,22,22,3,0,19,1.0,0.13636363636363635,0.13636363636363635,0.0,0.13636363636363635,True,v1,2026-07-08
Haemophilus influenzae,ceftibuten,Cephalosporin (3rd generation),,UKR,2014,Respiratory: Sinuses,2,0,0,0,0,0.0,0.0,1.0,1.0,,True,v1,2026-07-08
Haemophilus influenzae,ceftibuten,Cephalosporin (3rd generation),,UKR,2014,Respiratory: Sputum,10,0,0,0,0,0.0,0.0,1.0,1.0,,True,v1,2026-07-08
Haemophilus influenzae,ceftibuten,Cephalosporin (3rd generation),,UKR,2015,Respiratory: Bronchoalveolar lavage,3,0,0,0,0,0.0,0.0,1.0,1.0,,True,v1,2026-07-08
Haemophilus influenzae,ceftibuten,Cephalosporin (3rd generation),,UKR,2015,Respiratory: Sinuses,8,0,0,0,0,0.0,0.0,1.0,1.0,,True,v1,2026-07-08
Haemophilus influenzae,ceftibuten,Cephalosporin (3rd generation),,UKR,2015,Respiratory: Sputum,67,0,0,0,0,0.0,0.0,1.0,1.0,,False,v1,2026-07-08
Haemophilus influenzae,ceftibuten,Cephalosporin (3rd generation),,UKR,2016,Respiratory: Bronchoalveolar lavage,7,0,0,0,0,0.0,0.0,1.0,1.0,,True,v1,2026-07-08
Haemophilus influenzae,ceftibuten,Cephalosporin (3rd generation),,UKR,2016,Respiratory: Sinuses,53,0,0,0,0,0.0,0.0,1.0,1.0,,False,v1,2026-07-08
Haemophilus influenzae,ceftibuten,Cephalosporin (3rd generation),,UKR,2016,Respiratory: Sputum,25,0,0,0,0,0.0,0.0,1.0,1.0,,True,v1,2026-07-08
Haemophilus influenzae,ceftibuten,Cephalosporin (3rd generation),,UKR,2017,Respiratory: Bronchoalveolar lavage,4,0,0,0,0,0.0,0.0,1.0,1.0,,True,v1,2026-07-08
Haemophilus influenzae,ceftibuten,Cephalosporin (3rd generation),,UKR,2017,Respiratory: Sinuses,5,0,0,0,0,0.0,0.0,1.0,1.0,,True,v1,2026-07-08
Haemophilus influenzae,ceftibuten,Cephalosporin (3rd generation),,UKR,2017,Respiratory: Sputum,11,0,0,0,0,0.0,0.0,1.0,1.0,,True,v1,2026-07-08
Haemophilus influenzae,ceftibuten,Cephalosporin (3rd generation),,UKR,2018,Respiratory: Sinuses,1,1,0,0,1,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Haemophilus influenzae,ceftibuten,Cephalosporin (3rd generation),,UKR,2019,Respiratory: Sputum,5,5,0,0,5,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Haemophilus influenzae,ceftibuten,Cephalosporin (3rd generation),,UKR,2020,Respiratory: Bronchoalveolar lavage,5,5,0,0,5,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Haemophilus influenzae,ceftibuten,Cephalosporin (3rd generation),,UKR,2020,Respiratory: Sinuses,8,8,0,0,8,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Haemophilus influenzae,ceftibuten,Cephalosporin (3rd generation),,UKR,2020,Respiratory: Sputum,48,48,1,0,47,1.0,0.020833333333333332,0.020833333333333332,0.0,0.020833333333333332,False,v1,2026-07-08
Haemophilus influenzae,ceftibuten,Cephalosporin (3rd generation),,UKR,2021,Respiratory: Sinuses,2,2,0,0,2,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Haemophilus influenzae,ceftibuten,Cephalosporin (3rd generation),,UKR,2021,Respiratory: Sputum,7,7,0,0,7,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Haemophilus influenzae,ceftibuten,Cephalosporin (3rd generation),,VNM,2016,CVS: Blood,3,0,0,0,0,0.0,0.0,1.0,1.0,,True,v1,2026-07-08
Haemophilus influenzae,ceftibuten,Cephalosporin (3rd generation),,VNM,2016,Respiratory: Nasotracheal aspirate,12,0,0,0,0,0.0,0.0,1.0,1.0,,True,v1,2026-07-08
Haemophilus influenzae,ceftibuten,Cephalosporin (3rd generation),,VNM,2017,CVS: Blood,3,0,0,0,0,0.0,0.0,1.0,1.0,,True,v1,2026-07-08
Haemophilus influenzae,ceftibuten,Cephalosporin (3rd generation),,VNM,2017,Respiratory: Nasotracheal aspirate,20,0,0,0,0,0.0,0.0,1.0,1.0,,True,v1,2026-07-08
Haemophilus influenzae,ceftibuten,Cephalosporin (3rd generation),,VNM,2017,Respiratory: Sinuses,2,0,0,0,0,0.0,0.0,1.0,1.0,,True,v1,2026-07-08
Haemophilus influenzae,ceftibuten,Cephalosporin (3rd generation),,VNM,2017,Respiratory: Sputum,22,0,0,0,0,0.0,0.0,1.0,1.0,,True,v1,2026-07-08
Haemophilus influenzae,ceftibuten,Cephalosporin (3rd generation),,VNM,2018,CVS: Blood,1,0,0,0,0,0.0,0.0,1.0,1.0,,True,v1,2026-07-08
Haemophilus influenzae,ceftibuten,Cephalosporin (3rd generation),,VNM,2018,Respiratory: Endotracheal aspirate,4,0,0,0,0,0.0,0.0,1.0,1.0,,True,v1,2026-07-08
Haemophilus influenzae,ceftibuten,Cephalosporin (3rd generation),,VNM,2018,Respiratory: Nasotracheal aspirate,20,0,0,0,0,0.0,0.0,1.0,1.0,,True,v1,2026-07-08
Haemophilus influenzae,ceftibuten,Cephalosporin (3rd generation),,VNM,2018,Respiratory: Sinuses,2,0,0,0,0,0.0,0.0,1.0,1.0,,True,v1,2026-07-08
Haemophilus influenzae,ceftibuten,Cephalosporin (3rd generation),,VNM,2020,Respiratory: Bronchoalveolar lavage,14,14,12,0,2,1.0,0.8571428571428571,0.8571428571428571,0.0,0.8571428571428571,True,v1,2026-07-08
Haemophilus influenzae,ceftibuten,Cephalosporin (3rd generation),,VNM,2020,Respiratory: Endotracheal aspirate,15,15,15,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Haemophilus influenzae,ceftibuten,Cephalosporin (3rd generation),,VNM,2020,Respiratory: Sputum,47,47,38,0,9,1.0,0.8085106382978723,0.8085106382978723,0.0,0.8085106382978723,False,v1,2026-07-08
Haemophilus influenzae,ceftibuten,Cephalosporin (3rd generation),,VNM,2021,CVS: Blood,2,2,2,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Haemophilus influenzae,ceftibuten,Cephalosporin (3rd generation),,VNM,2021,HEENT: Middle ear,1,1,1,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Haemophilus influenzae,ceftibuten,Cephalosporin (3rd generation),,VNM,2021,Respiratory: Bronchoalveolar lavage,1,1,1,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Haemophilus influenzae,ceftibuten,Cephalosporin (3rd generation),,VNM,2021,Respiratory: Endotracheal aspirate,24,24,24,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Haemophilus influenzae,ceftibuten,Cephalosporin (3rd generation),,VNM,2021,Respiratory: Sinuses,1,1,1,0,0,1.0,1.0,1.0,0.0,1.0,True,v1,2026-07-08
Haemophilus influenzae,ceftibuten,Cephalosporin (3rd generation),,VNM,2021,Respiratory: Sputum,86,86,77,0,9,1.0,0.8953488372093024,0.8953488372093024,0.0,0.8953488372093024,False,v1,2026-07-08
Haemophilus influenzae,ceftriaxone,Cephalosporin (3rd generation),,ARE,2020,CVS: Blood,2,2,0,0,2,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Haemophilus influenzae,ceftriaxone,Cephalosporin (3rd generation),,ARE,2020,Respiratory: Endotracheal aspirate,1,1,0,0,1,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Haemophilus influenzae,ceftriaxone,Cephalosporin (3rd generation),,ARE,2020,Respiratory: Sputum,12,12,0,0,12,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Haemophilus influenzae,ceftriaxone,Cephalosporin (3rd generation),,ARE,2021,CVS: Blood,1,1,0,0,1,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Haemophilus influenzae,ceftriaxone,Cephalosporin (3rd generation),,ARE,2021,Respiratory: Bronchoalveolar lavage,1,1,0,0,1,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Haemophilus influenzae,ceftriaxone,Cephalosporin (3rd generation),,ARE,2021,Respiratory: Endotracheal aspirate,2,2,0,0,2,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Haemophilus influenzae,ceftriaxone,Cephalosporin (3rd generation),,ARE,2021,Respiratory: Other,3,3,0,0,3,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Haemophilus influenzae,ceftriaxone,Cephalosporin (3rd generation),,ARE,2021,Respiratory: Sputum,12,12,0,0,12,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Haemophilus influenzae,ceftriaxone,Cephalosporin (3rd generation),,ARG,2015,Respiratory: Bronchoalveolar lavage,1,1,0,0,1,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Haemophilus influenzae,ceftriaxone,Cephalosporin (3rd generation),,ARG,2015,Respiratory: Sputum,3,3,0,0,3,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Haemophilus influenzae,ceftriaxone,Cephalosporin (3rd generation),,ARG,2016,CVS: Blood,6,6,0,0,6,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Haemophilus influenzae,ceftriaxone,Cephalosporin (3rd generation),,ARG,2016,HEENT: Middle ear,6,6,0,0,6,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Haemophilus influenzae,ceftriaxone,Cephalosporin (3rd generation),,ARG,2016,Respiratory: Bronchoalveolar lavage,15,15,1,0,14,1.0,0.06666666666666667,0.06666666666666667,0.0,0.06666666666666667,True,v1,2026-07-08
Haemophilus influenzae,ceftriaxone,Cephalosporin (3rd generation),,ARG,2016,Respiratory: Sinuses,3,3,0,0,3,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Haemophilus influenzae,ceftriaxone,Cephalosporin (3rd generation),,ARG,2016,Respiratory: Sputum,34,34,0,0,34,1.0,0.0,0.0,0.0,0.0,False,v1,2026-07-08
Haemophilus influenzae,ceftriaxone,Cephalosporin (3rd generation),,ARG,2016,Respiratory: Transtracheal aspirate,10,10,0,0,10,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Haemophilus influenzae,ceftriaxone,Cephalosporin (3rd generation),,ARG,2017,CVS: Blood,2,2,0,0,2,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Haemophilus influenzae,ceftriaxone,Cephalosporin (3rd generation),,ARG,2017,Respiratory: Bronchoalveolar lavage,6,6,0,0,6,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Haemophilus influenzae,ceftriaxone,Cephalosporin (3rd generation),,ARG,2017,Respiratory: Sputum,3,3,0,0,3,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Haemophilus influenzae,ceftriaxone,Cephalosporin (3rd generation),,BGR,2014,HEENT: Middle ear,2,2,0,0,2,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Haemophilus influenzae,ceftriaxone,Cephalosporin (3rd generation),,BGR,2014,Respiratory: Sinuses,4,4,0,0,4,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Haemophilus influenzae,ceftriaxone,Cephalosporin (3rd generation),,BGR,2014,Respiratory: Sputum,7,7,0,0,7,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Haemophilus influenzae,ceftriaxone,Cephalosporin (3rd generation),,BGR,2015,HEENT: Middle ear,23,23,0,0,23,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Haemophilus influenzae,ceftriaxone,Cephalosporin (3rd generation),,BGR,2015,Respiratory: Other,1,1,0,0,1,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Haemophilus influenzae,ceftriaxone,Cephalosporin (3rd generation),,BGR,2015,Respiratory: Sinuses,17,17,0,0,17,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Haemophilus influenzae,ceftriaxone,Cephalosporin (3rd generation),,BGR,2015,Respiratory: Sputum,19,19,0,0,19,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
Haemophilus influenzae,ceftriaxone,Cephalosporin (3rd generation),,CHL,2015,Respiratory: Sinuses,1,1,0,0,1,1.0,0.0,0.0,0.0,0.0,True,v1,2026-07-08
